"","TARGET","GENDER","BALANCE","OCCUPATION","AGE_BKT","SCR","HOLDING_PERIOD","ACC_TYPE","LEN_OF_RLTN_IN_MNTH","NO_OF_L_CR_TXNS","NO_OF_L_DR_TXNS","NO_OF_BR_CSH_WDL_DR_TXNS","NO_OF_ATM_DR_TXNS","NO_OF_NET_DR_TXNS","NO_OF_MOB_DR_TXNS","NO_OF_CHQ_DR_TXNS","FLG_HAS_CC","AMT_ATM_DR","AMT_BR_CSH_WDL_DR","AMT_CHQ_DR","AMT_NET_DR","AMT_MOB_DR","FLG_HAS_ANY_CHGS","AMT_OTH_BK_ATM_USG_CHGS","AMT_MIN_BAL_NMC_CHGS","NO_OF_IW_CHQ_BNC_TXNS","NO_OF_OW_CHQ_BNC_TXNS","AVG_AMT_PER_ATM_TXN","AVG_AMT_PER_CSH_WDL_TXN","AVG_AMT_PER_CHQ_TXN","AVG_AMT_PER_NET_TXN","AVG_AMT_PER_MOB_TXN"
"19272","0","F",147873.31,"SELF-EMP","<25",461,16,"SA",113,10,6,0,1,1,0,4,"0",9000,0,33230,890798,0,"0",0,0,0,0,9000,0,8307.5,890798,0
"19273","1","M",211796.66,"PROF",">50",696,7,"CA",130,54,22,9,2,6,1,4,"1",14800,495570,52320,796789,29738,"0",0,0,0,0,7400,55063.33,13080,132798.17,29738
"19274","0","M",24415.87,"SAL",">50",811,16,"SA",108,8,5,0,1,0,0,4,"0",11800,0,85090,0,0,"0",0,0,0,0,11800,0,21272.5,0,0
"19275","0","F",3036963,"SENP","<25",198,25,"SA",102,11,2,1,1,0,0,0,"0",12500,952830,0,0,0,"0",0,0,0,0,12500,952830,0,0,0
"19276","0","M",127324.49,"PROF","41-45",270,4,"SA",203,14,6,2,1,1,0,2,"0",7700,298880,67090,729117,0,"0",0,0,0,0,7700,149440,33545,729117,0
"19277","0","F",1765997,"SENP","26-30",413,6,"CA",211,4,4,1,0,0,0,3,"0",0,689260,59430,0,0,"0",0,0,0,0,0,689260,19810,0,0
"19278","1","M",1519624.85,"SAL","26-30",380,12,"SA",214,16,14,7,2,4,1,0,"0",18000,51280,0,384134,118231,"0",0,0,0,0,9000,7325.71,0,96033.5,118231
"19279","1","F",24400.22,"SELF-EMP","26-30",494,16,"SA",139,6,5,1,1,1,0,2,"1",17500,243890,99140,526104,0,"0",0,0,0,0,17500,243890,49570,526104,0
"19280","0","M",265388.94,"SAL","<25",464,20,"SA",134,8,6,2,1,1,0,2,"1",19500,979740,22080,920147,0,"0",0,0,0,0,19500,489870,11040,920147,0
"19281","0","M",205667.1,"SELF-EMP","46-50",347,25,"SA",191,5,1,0,1,0,0,0,"1",2800,0,0,0,0,"0",0,0,0,0,2800,0,0,0,0
"19282","0","M",1371677.02,"SAL",">50",715,23,"SA",42,20,4,0,0,4,0,0,"1",0,0,0,163626,0,"1",0,0,0,0,0,0,0,40906.5,0
"19283","0","M",11660.73,"SAL","46-50",746,28,"SA",152,7,4,3,1,0,0,0,"0",17700,988990,0,0,0,"0",0,0,0,0,17700,329663.33,0,0,0
"19284","0","M",388476.81,"SAL",">50",129,16,"SA",36,6,4,0,0,0,0,4,"0",0,0,53610,0,0,"0",0,0,0,0,0,0,13402.5,0,0
"19285","0","M",313053.85,"SELF-EMP","36-40",160,1,"SA",201,5,4,1,0,0,0,3,"1",0,237500,57600,0,0,"0",0,0,0,0,0,237500,19200,0,0
"19286","0","M",117148.71,"SENP",">50",215,25,"SA",117,12,3,0,1,1,1,0,"0",8500,0,0,500020,65889,"0",0,0,0,0,8500,0,0,500020,65889
"19287","0","M",14517.31,"SAL","36-40",520,29,"SA",55,14,4,1,1,1,1,0,"0",3500,328490,0,385967,116772,"0",0,0,0,0,3500,328490,0,385967,116772
"19288","0","F",761723.57,"SENP","41-45",820,22,"CA",45,11,4,3,1,0,0,0,"0",12000,99320,0,0,0,"0",0,0,0,0,12000,33106.67,0,0,0
"19289","0","F",283944.02,"SENP","26-30",249,23,"SA",103,11,1,0,1,0,0,0,"1",8000,0,0,0,0,"0",0,0,0,0,8000,0,0,0,0
"19290","0","M",1877761.14,"SAL","26-30",594,12,"SA",215,3,2,0,0,0,0,2,"0",0,0,91880,0,0,"0",0,0,0,0,0,0,45940,0,0
"19291","0","M",1112056.44,"SELF-EMP","46-50",705,26,"SA",59,14,1,0,0,0,0,1,"0",0,0,94140,0,0,"0",0,0,0,1,0,0,94140,0,0
"19292","0","M",374185.26,"PROF","46-50",452,30,"SA",221,1,2,1,0,0,0,1,"0",0,499600,96650,0,0,"0",0,0,0,0,0,499600,96650,0,0
"19293","0","F",22147.69,"PROF",">50",696,22,"SA",166,14,3,2,0,1,0,0,"0",0,656490,0,753442,0,"0",0,0,0,0,0,328245,0,753442,0
"19294","0","F",1155592.57,"SELF-EMP","<25",221,10,"SA",153,16,15,8,2,4,1,0,"0",33600,142310,0,546712,11614,"0",0,0,0,0,16800,17788.75,0,136678,11614
"19295","0","M",41434.26,"SENP","26-30",279,14,"SA",172,6,6,2,1,1,0,2,"0",8000,609030,18270,755263,0,"0",0,0,0,0,8000,304515,9135,755263,0
"19296","0","M",61892.6,"PROF","41-45",243,31,"SA",178,6,3,3,0,0,0,0,"1",0,684410,0,0,0,"0",0,0,0,0,0,228136.67,0,0,0
"19297","0","M",81615.35,"PROF","46-50",306,18,"CA",156,18,3,1,2,0,0,0,"0",12300,304150,0,0,0,"0",0,0,0,0,6150,304150,0,0,0
"19298","0","M",1192169.1,"PROF","<25",458,21,"SA",163,13,2,2,0,0,0,0,"0",0,717510,0,0,0,"0",0,0,0,0,0,358755,0,0,0
"19299","1","F",41992.7,"SELF-EMP",">50",119,19,"SA",82,10,6,1,1,0,0,4,"0",8000,548520,68970,0,0,"0",0,0,1,0,8000,548520,17242.5,0,0
"19300","0","M",84573.14,"SELF-EMP","46-50",624,12,"SA",214,8,6,3,1,1,0,1,"0",17600,284140,0,999807,0,"0",0,0,0,0,17600,94713.33,0,999807,0
"19301","0","M",601866.82,"SELF-EMP","31-35",307,19,"CA",158,42,17,8,2,0,1,6,"0",13800,926330,410760,0,148701,"0",0,0,0,0,6900,115791.25,68460,0,148701
"19302","0","M",8806.63,"SELF-EMP","26-30",290,2,"SA",219,3,2,1,0,0,0,1,"1",0,478300,0,0,0,"0",0,0,0,0,0,478300,0,0,0
"19303","1","F",36612.52,"SELF-EMP","41-45",180,7,"SA",70,14,7,2,1,0,0,4,"0",1600,877250,91080,0,0,"0",0,0,0,0,1600,438625,22770,0,0
"19304","0","M",1882550.66,"SAL",">50",818,29,"SA",126,8,2,1,0,0,0,1,"0",0,611500,22190,0,0,"0",0,0,0,0,0,611500,22190,0,0
"19305","0","M",62024.15,"SAL",">50",633,6,"SA",88,2,2,1,0,0,0,1,"0",0,486620,0,0,0,"0",0,0,0,0,0,486620,0,0,0
"19306","0","F",48720.21,"SENP","26-30",654,25,"SA",73,14,2,1,0,1,0,0,"0",0,748550,0,683268,0,"0",0,0,0,0,0,748550,0,683268,0
"19307","0","M",221530.07,"SAL","46-50",294,10,"CA",171,29,27,6,3,8,2,8,"0",31200,274530,653870,315332,6308,"1",0,0,1,0,10400,45755,81733.75,39416.5,3154
"19308","1","M",372055.79,"SELF-EMP",">50",369,12,"CA",128,49,20,7,2,6,1,4,"0",36400,523280,636450,50241,117558,"0",0,0,0,0,18200,74754.29,159112.5,8373.5,117558
"19309","0","M",66961.16,"SENP","26-30",564,23,"SA",205,6,2,1,0,0,1,0,"0",0,590520,0,0,114053,"0",0,0,0,0,0,590520,0,0,114053
"19310","0","F",1464278.95,"SAL","26-30",176,24,"SA",176,14,3,3,0,0,0,0,"0",0,604720,0,0,0,"0",0,0,0,0,0,201573.33,0,0,0
"19311","0","M",665725.26,"SAL","26-30",207,5,"SA",74,16,15,6,2,4,1,2,"0",14600,730420,20010,704985,45706,"0",0,0,0,0,7300,121736.67,10005,176246.25,45706
"19312","0","M",135758.97,"SENP","46-50",338,21,"SA",194,14,1,0,1,0,0,0,"1",1900,0,0,0,0,"0",0,0,0,0,1900,0,0,0,0
"19313","0","M",855716.89,"SAL",">50",245,17,"SA",173,14,8,4,1,1,0,2,"0",11200,987280,93960,45051,0,"0",0,0,0,0,11200,246820,46980,45051,0
"19314","0","M",1885.81,"SAL","41-45",869,19,"SA",71,5,5,0,1,0,0,4,"0",18000,0,89210,0,0,"0",0,0,1,0,18000,0,22302.5,0,0
"19315","0","M",218898.49,"SELF-EMP","36-40",405,1,"SA",209,8,6,0,1,1,0,4,"1",11600,0,29540,984791,0,"1",0,0,1,0,11600,0,7385,984791,0
"19316","0","M",8944.34,"SELF-EMP",">50",217,12,"SA",59,11,6,1,1,0,0,4,"0",15500,902870,81050,0,0,"0",0,0,0,0,15500,902870,20262.5,0,0
"19317","1","M",107444.72,"PROF","46-50",861,1,"SA",136,17,14,7,2,4,1,0,"1",10000,924330,0,435477,196897,"0",0,0,0,0,5000,132047.14,0,108869.25,196897
"19318","0","F",1920491.86,"SENP","36-40",291,19,"CA",70,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19319","0","M",2124808.82,"PROF","41-45",372,24,"SA",106,8,3,2,1,0,0,0,"0",7800,875360,0,0,0,"0",0,0,0,0,7800,437680,0,0,0
"19320","0","M",384985.36,"SAL","26-30",131,29,"CA",134,14,4,0,4,0,0,0,"1",72300,0,0,0,0,"0",0,0,0,0,18075,0,0,0,0
"19321","1","F",278055.54,"PROF","36-40",703,8,"CA",79,75,74,10,16,22,25,1,"0",71300,354070,81270,350381,166430,"1",200,0,0,1,4456.25,35407,81270,15926.41,6657.2
"19322","0","M",110404.85,"SAL","26-30",898,4,"SA",161,4,5,0,1,0,0,4,"0",18300,0,84510,0,0,"0",0,0,0,0,18300,0,21127.5,0,0
"19323","0","M",667335.83,"SAL","31-35",676,19,"SA",116,7,7,2,1,0,0,4,"0",14300,174700,81430,0,0,"0",0,0,0,0,14300,87350,20357.5,0,0
"19324","0","M",667335.83,"SAL","31-35",676,19,"SA",116,7,7,2,1,0,0,4,"0",14300,174700,81430,0,0,"0",0,0,0,0,14300,87350,20357.5,0,0
"19325","0","M",156266.12,"SAL","31-35",324,13,"SA",46,6,6,0,1,1,0,4,"0",11400,0,33650,406310,0,"0",0,0,0,0,11400,0,8412.5,406310,0
"19326","0","M",61039.43,"SENP","41-45",734,9,"CA",71,3,3,1,0,0,0,2,"0",0,776420,90770,0,0,"0",0,0,0,0,0,776420,45385,0,0
"19327","0","M",472024.97,"SENP","36-40",975,17,"SA",50,1,1,1,0,0,0,0,"1",0,745550,0,0,0,"0",0,0,0,0,0,745550,0,0,0
"19328","0","M",3083147.52,"SAL","<25",480,18,"CA",186,11,13,1,1,4,1,6,"0",5100,259870,519020,342841,82431,"0",0,0,0,0,5100,259870,86503.33,85710.25,82431
"19329","0","M",95456.64,"PROF","46-50",378,3,"SA",151,6,6,1,1,0,0,4,"0",14600,570530,16070,0,0,"0",0,0,0,0,14600,570530,4017.5,0,0
"19330","0","M",1457364.05,"SAL","31-35",197,14,"SA",167,6,6,0,1,1,0,4,"1",11700,0,20570,448500,0,"0",0,0,0,0,11700,0,5142.5,448500,0
"19331","0","F",60366.53,"SAL","41-45",304,28,"SA",31,11,1,1,0,0,0,0,"0",0,833170,0,0,0,"0",0,0,0,0,0,833170,0,0,0
"19332","0","M",200140.03,"PROF","31-35",616,24,"SA",30,6,1,0,1,0,0,0,"0",16600,0,0,0,0,"0",0,0,0,0,16600,0,0,0,0
"19333","0","M",804563.78,"PROF","36-40",257,9,"SA",50,20,14,6,2,4,1,1,"0",46800,765180,42660,241241,141207,"0",0,0,0,0,23400,127530,42660,60310.25,141207
"19334","0","M",135298.75,"SENP","36-40",358,12,"SA",110,12,6,1,1,0,0,4,"0",2400,179690,79300,0,0,"0",0,0,0,0,2400,179690,19825,0,0
"19335","0","M",169655.42,"PROF","36-40",459,29,"SA",146,15,3,2,1,0,0,0,"1",1300,369400,0,0,0,"0",0,0,0,0,1300,184700,0,0,0
"19336","0","F",663703.32,"SENP","31-35",744,29,"SA",78,10,3,3,0,0,0,0,"0",0,321960,0,0,0,"0",0,0,0,0,0,107320,0,0,0
"19337","0","M",24649.26,"PROF","<25",674,31,"CA",69,18,2,1,1,0,0,0,"0",19300,750470,0,0,0,"0",0,0,0,0,19300,750470,0,0,0
"19338","1","M",2.28,"SELF-EMP","31-35",386,7,"SA",149,20,14,4,2,3,1,4,"1",29600,698330,16930,569088,70343,"1",0,170,0,0,14800,174582.5,4232.5,189696,70343
"19339","0","M",720375.25,"SAL","31-35",604,16,"SA",75,5,6,2,1,1,0,2,"0",1400,920530,33240,4309,0,"0",0,0,0,0,1400,460265,16620,4309,0
"19340","0","M",1844119.92,"SELF-EMP","31-35",541,5,"CA",149,19,25,11,3,8,2,1,"0",34700,801240,10860,755855,359,"0",0,0,0,0,11566.67,72840,10860,94481.88,179.5
"19341","0","M",485531.38,"SELF-EMP","41-45",306,18,"CA",40,70,4,1,2,0,0,1,"0",12400,798940,97570,0,0,"1",0,0,0,0,6200,798940,97570,0,0
"19342","0","M",322865.7,"SAL",">50",196,22,"SA",213,8,3,2,1,0,0,0,"1",5000,870660,0,0,0,"0",0,0,0,0,5000,435330,0,0,0
"19343","0","M",2693151.96,"SENP","46-50",262,20,"SA",143,16,15,5,2,3,1,4,"0",2200,372350,41120,380752,132634,"0",0,0,0,0,1100,74470,10280,126917.33,132634
"19344","0","M",1421083.99,"SELF-EMP","31-35",324,21,"SA",145,12,1,0,1,0,0,0,"1",7400,0,0,0,0,"0",0,0,0,0,7400,0,0,0,0
"19345","0","M",541373.95,"SAL","<25",596,16,"SA",143,17,14,5,2,4,1,2,"0",26500,432560,96790,956118,16939,"0",0,0,0,0,13250,86512,48395,239029.5,16939
"19346","0","F",257445.14,"SENP","36-40",429,23,"SA",65,2,4,1,2,1,0,0,"0",23000,654770,0,294553,0,"0",0,0,0,0,11500,654770,0,294553,0
"19347","0","M",899016.82,"PROF","<25",122,1,"SA",92,2,2,0,0,0,0,2,"0",0,0,47310,0,0,"0",0,0,0,0,0,0,23655,0,0
"19348","0","F",553352.04,"SENP","26-30",567,19,"SA",143,8,6,1,1,0,0,4,"0",6900,592930,56540,0,0,"0",0,0,0,0,6900,592930,14135,0,0
"19349","0","M",483767.04,"SENP","26-30",877,11,"SA",194,6,4,0,0,0,0,4,"0",0,0,84630,0,0,"0",0,0,0,0,0,0,21157.5,0,0
"19350","0","M",1112056.44,"SELF-EMP","46-50",705,26,"SA",59,14,1,0,0,0,0,1,"0",0,0,94140,0,0,"0",0,0,0,1,0,0,94140,0,0
"19351","0","M",912670.24,"SAL","31-35",726,1,"CA",134,59,24,12,3,7,1,1,"0",24800,770470,51910,521398,136479,"0",0,0,0,0,8266.67,64205.83,51910,74485.43,136479
"19352","0","M",174550.79,"SELF-EMP","41-45",408,7,"SA",205,15,8,4,1,1,0,2,"0",14700,696100,70950,983038,0,"1",0,0,0,1,14700,174025,35475,983038,0
"19353","0","M",190661.14,"SAL","46-50",289,15,"SA",131,10,6,2,1,1,0,2,"0",16000,63550,54550,659003,0,"0",0,0,0,0,16000,31775,27275,659003,0
"19354","0","M",725062.17,"SAL","26-30",247,16,"SA",127,5,6,2,1,1,0,2,"0",7200,434990,39360,152127,0,"0",0,0,0,0,7200,217495,19680,152127,0
"19355","0","M",1017759.39,"SAL","26-30",144,14,"SA",119,16,15,3,2,4,1,5,"0",46700,786230,245130,927054,8542,"0",0,0,0,0,23350,262076.67,49026,231763.5,8542
"19356","0","M",1197932.84,"PROF",">50",368,25,"SA",203,0,3,1,1,1,0,0,"0",10400,162090,0,41159,0,"0",0,0,0,0,10400,162090,0,41159,0
"19357","0","M",89901.54,"PROF","26-30",211,20,"SA",49,11,9,3,1,0,1,4,"0",11100,957470,33160,0,110781,"0",0,0,0,0,11100,319156.67,8290,0,110781
"19358","0","M",125163.96,"SENP",">50",283,8,"CA",147,11,13,6,1,4,1,1,"0",7200,439850,66150,874243,150125,"0",0,0,0,0,7200,73308.33,66150,218560.75,150125
"19359","0","F",2322383.51,"SELF-EMP","31-35",357,10,"CA",41,34,20,8,2,5,1,4,"0",49700,638900,91540,767134,113576,"0",0,0,0,0,24850,79862.5,22885,153426.8,113576
"19360","1","M",489101.01,"SENP","46-50",125,2,"CA",157,12,14,2,2,4,1,5,"0",17100,495710,763780,516852,88118,"0",0,0,0,0,8550,247855,152756,129213,88118
"19361","0","M",154177.26,"SAL",">50",116,9,"SA",117,11,9,0,1,0,1,7,"0",14300,0,469450,0,69556,"0",0,0,0,0,14300,0,67064.29,0,69556
"19362","0","F",160763.58,"SENP","41-45",663,3,"SA",187,18,14,2,2,4,1,5,"0",15100,150280,668370,653193,25033,"0",0,0,0,0,7550,75140,133674,163298.25,25033
"19363","0","M",237706.8,"PROF","31-35",416,28,"SA",124,9,4,2,0,0,2,0,"1",0,639460,0,0,58101,"0",0,0,0,0,0,319730,0,0,29050.5
"19364","0","M",356670.13,"SAL","31-35",211,25,"SA",190,12,2,1,1,0,0,0,"0",8900,618320,0,0,0,"0",0,0,0,0,8900,618320,0,0,0
"19365","0","F",326411.98,"SENP","41-45",420,19,"SA",162,8,6,0,1,1,0,4,"1",16700,0,43840,507640,0,"0",0,0,0,0,16700,0,10960,507640,0
"19366","0","F",3944134.54,"PROF","41-45",686,3,"CA",172,10,10,1,1,0,1,7,"0",4200,116540,244120,0,26679,"0",0,0,0,0,4200,116540,34874.29,0,26679
"19367","0","M",119952.93,"PROF","31-35",334,19,"SA",84,6,4,2,0,0,0,2,"0",0,436200,14050,0,0,"0",0,0,1,0,0,218100,7025,0,0
"19368","1","F",111448.31,"PROF","26-30",850,13,"CA",71,52,21,8,2,6,1,4,"0",19800,705780,253190,246060,13092,"0",0,0,0,0,9900,88222.5,63297.5,41010,13092
"19369","0","M",448470.32,"SELF-EMP","46-50",893,22,"SA",156,20,1,1,0,0,0,0,"1",0,555250,0,0,0,"0",0,0,0,0,0,555250,0,0,0
"19370","0","M",15563.11,"SAL","26-30",248,6,"SA",188,4,5,1,1,1,0,2,"0",9300,559050,19780,103039,0,"0",0,0,0,0,9300,559050,9890,103039,0
"19371","1","F",25575.14,"SELF-EMP","46-50",367,15,"CA",184,40,16,8,2,0,1,5,"1",14600,933070,62700,0,97548,"0",0,0,0,0,7300,116633.75,12540,0,97548
"19372","0","M",98717.16,"PROF","31-35",355,12,"CA",96,1,1,1,0,0,0,0,"1",0,703870,0,0,0,"0",0,0,0,0,0,703870,0,0,0
"19373","0","M",36084.91,"PROF","46-50",440,31,"CA",106,28,2,0,2,0,0,0,"1",34700,0,0,0,0,"0",0,0,0,0,17350,0,0,0,0
"19374","0","M",12999.67,"SELF-EMP","<25",357,21,"CA",212,7,2,0,1,0,0,1,"1",16900,0,43100,0,0,"0",0,0,0,0,16900,0,43100,0,0
"19375","0","M",197517.73,"PROF","26-30",709,4,"SA",46,4,3,1,0,0,0,2,"0",0,921290,78470,0,0,"0",0,0,0,0,0,921290,39235,0,0
"19376","0","M",2011557.8,"SENP","31-35",135,19,"SA",208,4,5,1,1,1,0,2,"1",10900,360670,30210,726363,0,"0",0,0,0,0,10900,360670,15105,726363,0
"19377","1","M",97786.38,"SAL","36-40",946,17,"SA",31,8,6,0,1,1,0,4,"0",7700,0,19590,76686,0,"0",0,0,0,0,7700,0,4897.5,76686,0
"19378","0","F",482133.7,"SELF-EMP","<25",204,22,"SA",72,10,2,1,0,0,1,0,"1",0,481630,0,0,140604,"0",0,0,0,0,0,481630,0,0,140604
"19379","0","M",221991.94,"PROF","31-35",466,1,"CA",70,18,23,1,3,7,1,11,"0",10300,140770,1957510,592562,167436,"0",0,0,0,0,3433.33,140770,177955.45,84651.71,167436
"19380","0","F",10918.72,"SAL","26-30",832,26,"CA",113,9,3,2,0,0,1,0,"0",0,500250,0,0,61942,"0",0,0,0,0,0,250125,0,0,61942
"19381","0","M",522673.3,"SAL","41-45",992,16,"SA",84,14,7,1,1,1,0,4,"0",11700,266780,19710,221746,0,"0",0,0,0,0,11700,266780,4927.5,221746,0
"19382","0","M",2437011.74,"SENP","26-30",366,30,"CA",179,14,2,1,0,0,0,1,"1",0,508390,79220,0,0,"0",0,0,1,0,0,508390,79220,0,0
"19383","0","M",168662.36,"SENP",">50",105,5,"SA",82,10,5,2,1,1,0,1,"0",18200,692470,0,800039,0,"0",0,0,0,0,18200,346235,0,800039,0
"19384","0","F",3213812.63,"SENP","<25",181,10,"SA",71,14,8,5,1,1,0,1,"1",18700,433610,0,877615,0,"0",0,0,0,0,18700,86722,0,877615,0
"19385","0","M",12149.58,"SAL",">50",573,20,"SA",188,6,5,0,1,0,0,4,"1",2700,0,65960,0,0,"0",0,0,0,0,2700,0,16490,0,0
"19386","0","M",16847.6,"SAL","<25",217,6,"SA",181,16,14,3,2,4,1,4,"1",24400,84410,244430,683717,132982,"1",0,0,1,0,12200,28136.67,61107.5,170929.25,132982
"19387","1","M",263736.13,"PROF","31-35",754,18,"CA",102,8,8,1,1,1,0,5,"0",2300,815500,776410,329376,0,"0",0,0,0,0,2300,815500,155282,329376,0
"19388","0","M",187673.06,"SAL","46-50",856,25,"SA",197,11,2,0,0,2,0,0,"0",0,0,0,773535,0,"0",0,0,0,0,0,0,0,386767.5,0
"19389","0","M",2959845.08,"PROF",">50",678,25,"SA",142,12,2,0,0,1,1,0,"0",0,0,0,150496,71785,"0",0,0,0,0,0,0,0,150496,71785
"19390","0","F",14077.1,"SENP","31-35",879,7,"SA",141,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19391","0","F",421909.13,"SELF-EMP","41-45",147,5,"SA",105,14,7,3,1,1,0,2,"0",17600,458480,21410,743632,0,"0",0,0,0,0,17600,152826.67,10705,743632,0
"19392","0","M",165054.21,"PROF",">50",566,9,"SA",151,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19393","0","M",1474512.65,"SELF-EMP","36-40",247,20,"SA",150,6,5,1,1,1,0,2,"0",14800,559990,99310,127199,0,"0",0,0,0,0,14800,559990,49655,127199,0
"19394","0","M",66875.86,"SELF-EMP","36-40",911,23,"SA",153,6,1,0,1,0,0,0,"0",6400,0,0,0,0,"0",0,0,0,0,6400,0,0,0,0
"19395","0","M",263041.78,"SELF-EMP","46-50",182,28,"SA",170,11,3,2,1,0,0,0,"0",15200,425500,0,0,0,"0",0,0,0,0,15200,212750,0,0,0
"19396","0","M",1512259.16,"SAL",">50",887,23,"SA",35,8,4,0,0,1,3,0,"1",0,0,0,281749,174764,"0",0,0,0,0,0,0,0,281749,58254.67
"19397","0","F",21600.79,"SENP","36-40",895,10,"SA",88,10,5,2,1,1,0,1,"1",7800,167820,0,174203,0,"1",0,0,0,1,7800,83910,0,174203,0
"19398","0","M",833313.78,"PROF",">50",335,5,"SA",88,3,2,1,0,0,0,1,"1",0,703380,0,0,0,"0",0,0,0,0,0,703380,0,0,0
"19399","1","M",284130.7,"SELF-EMP","41-45",360,1,"CA",181,8,8,4,1,1,0,2,"0",3600,720560,97210,132290,0,"0",0,0,0,0,3600,180140,48605,132290,0
"19400","0","F",1357027.91,"SENP","31-35",162,27,"SA",157,13,2,1,1,0,0,0,"0",8900,871390,0,0,0,"0",0,0,0,0,8900,871390,0,0,0
"19401","0","M",2605506.03,"SAL","46-50",289,31,"SA",37,16,3,1,1,0,1,0,"0",4000,339810,0,0,190974,"1",0,0,0,0,4000,339810,0,0,190974
"19402","0","M",4364.19,"SAL","31-35",323,8,"CA",86,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19403","0","M",496826.39,"SELF-EMP","41-45",443,15,"SA",128,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19404","0","F",1226567.34,"SENP","36-40",167,29,"SA",177,8,4,4,0,0,0,0,"0",0,286270,0,0,0,"0",0,0,0,0,0,71567.5,0,0,0
"19405","0","F",176318.74,"SENP",">50",851,10,"SA",157,6,4,2,0,0,0,2,"0",0,792140,60050,0,0,"1",0,0,1,0,0,396070,30025,0,0
"19406","0","M",1218794.5,"SENP","36-40",336,6,"SA",57,5,4,0,0,0,0,4,"1",0,0,21680,0,0,"0",0,0,0,0,0,0,5420,0,0
"19407","0","M",286243.81,"SAL","26-30",320,12,"SA",68,7,7,1,1,1,0,4,"0",13200,203090,25600,481949,0,"0",0,0,0,0,13200,203090,6400,481949,0
"19408","0","M",158791.05,"SELF-EMP","<25",173,3,"SA",210,6,5,1,1,1,0,2,"0",2900,811320,97580,336682,0,"0",0,0,0,0,2900,811320,48790,336682,0
"19409","0","M",176387.93,"SELF-EMP","31-35",305,20,"SA",84,8,6,1,1,0,0,4,"1",14500,649440,69970,0,0,"0",0,0,0,0,14500,649440,17492.5,0,0
"19410","0","M",5468.81,"SELF-EMP","31-35",723,22,"SA",166,10,3,0,2,0,0,1,"0",3600,0,48100,0,0,"0",0,0,0,1,1800,0,48100,0,0
"19411","0","F",746.26,"PROF","41-45",829,16,"CA",58,74,1,1,0,0,0,0,"0",0,724060,0,0,0,"1",0,170,0,0,0,724060,0,0,0
"19412","1","M",21531.7,"SENP","<25",230,7,"CA",93,19,25,0,3,8,2,12,"0",65100,0,2063920,242417,121344,"0",0,0,0,0,21700,0,171993.33,30302.12,60672
"19413","0","F",487509.81,"SELF-EMP","41-45",319,21,"SA",217,2,3,1,2,0,0,0,"0",47300,566300,0,0,0,"0",0,0,0,0,23650,566300,0,0,0
"19414","0","M",22463.38,"SAL","36-40",219,31,"SA",144,14,4,0,2,1,0,1,"1",42600,0,25710,585638,0,"1",0,0,0,0,21300,0,25710,585638,0
"19415","0","M",96650.52,"PROF","46-50",430,10,"SA",148,5,5,0,1,0,0,4,"0",3400,0,31650,0,0,"0",0,0,0,0,3400,0,7912.5,0,0
"19416","0","M",518086.03,"PROF","<25",279,21,"SA",139,14,2,2,0,0,0,0,"0",0,8710,0,0,0,"0",0,0,0,0,0,4355,0,0,0
"19417","0","M",115385.9,"SENP","36-40",310,7,"SA",110,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"19418","0","M",196937.62,"SENP","41-45",344,28,"SA",75,10,1,1,0,0,0,0,"1",0,821010,0,0,0,"0",0,0,0,0,0,821010,0,0,0
"19419","0","F",321857.71,"SELF-EMP","26-30",420,11,"SA",79,4,3,0,0,0,0,3,"0",0,0,59010,0,0,"0",0,0,0,0,0,0,19670,0,0
"19420","0","M",158549.64,"PROF",">50",567,10,"SA",42,12,6,0,1,1,0,4,"0",600,0,31750,621902,0,"0",0,0,0,0,600,0,7937.5,621902,0
"19421","0","F",2590459.15,"SENP","26-30",186,9,"SA",95,3,2,0,0,0,0,2,"0",0,0,40430,0,0,"0",0,0,0,0,0,0,20215,0,0
"19422","0","M",963422.12,"SAL","26-30",361,10,"CA",38,29,27,10,3,8,2,4,"1",3400,611950,395450,548058,104780,"0",0,0,0,0,1133.33,61195,98862.5,68507.25,52390
"19423","0","M",1995802.91,"SAL","26-30",173,8,"SA",86,8,6,1,1,0,0,4,"0",500,295500,22760,0,0,"0",0,0,0,0,500,295500,5690,0,0
"19424","1","M",717466.7,"SAL","31-35",459,1,"SA",83,6,5,1,1,1,0,2,"0",14200,999640,63970,79259,0,"0",0,0,0,0,14200,999640,31985,79259,0
"19425","0","M",80505.26,"PROF",">50",844,2,"SA",71,10,6,3,1,1,0,1,"0",14800,559660,0,10164,0,"0",0,0,0,0,14800,186553.33,0,10164,0
